-16.063314, 0.000752, -16.062562
-16.063437, 0.000875, -16.062562
-16.063562, 0.001000, -16.062562
-16.063689, 0.001127, -16.062562
-16.063814, 0.001252, -16.062562
-16.063936, 0.001374, -16.062562
-16.064054, 0.001492, -16.062562
-16.064165, 0.001603, -16.062562
-16.064269, 0.001707, -16.062562
-16.064363, 0.001801, -16.062563
-16.064446, 0.001884, -16.062563
-16.064518, 0.001955, -16.062563
-16.064576, 0.002013, -16.062563
-16.064621, 0.002058, -16.062563
-16.064651, 0.002088, -16.062563
-16.064666, 0.002103, -16.062563
-16.064666, 0.002103, -16.062563
-16.064651, 0.002088, -16.062563
-16.064621, 0.002058, -16.062563
-16.064576, 0.002013, -16.062563
-16.064518, 0.001955, -16.062563
-16.064446, 0.001884, -16.062563
-16.064363, 0.001801, -16.062563
-16.064269, 0.001707, -16.062562
-16.064165, 0.001603, -16.062562
-16.064054, 0.001492, -16.062562
-16.063936, 0.001374, -16.062562
-16.063814, 0.001252, -16.062562
-16.063688, 0.001126, -16.062562
-16.063562, 0.001000, -16.062562
-16.063436, 0.000875, -16.062562
-16.063313, 0.000752, -16.062562
-16.063194, 0.000633, -16.062562
-16.063082, 0.000520, -16.062561
-16.062977, 0.000415, -16.062561
-16.062881, 0.000320, -16.062561
-16.062796, 0.000234, -16.062561
-16.062722, 0.000161, -16.062561
-16.062661, 0.000100, -16.062561
-16.062615, 0.000054, -16.062561
-16.062582, 0.000021, -16.062561
-16.062564, 0.000003, -16.062561
-16.062562, 0.000001, -16.062561
-16.062575, 0.000014, -16.062561
-16.062602, 0.000041, -16.062561
-16.062644, 0.000083, -16.062561
-16.062701, 0.000140, -16.062561
-16.062770, 0.000209, -16.062561
-16.062852, 0.000290, -16.062561
-16.062944, 0.000383, -16.062561
-16.063046, 0.000485, -16.062561
-16.063157, 0.000595, -16.062561
-16.063274, 0.000712, -16.062562
-16.063396, 0.000834, -16.062562
-16.063521, 0.000959, -16.062562
-16.063647, 0.001085, -16.062562
-16.063773, 0.001211, -16.062562
-16.063897, 0.001335, -16.062562
-16.064016, 0.001454, -16.062562
-16.064130, 0.001568, -16.062562
-16.064237, 0.001674, -16.062562
-16.064334, 0.001772, -16.062563
-16.064421, 0.001858, -16.062563
-16.064497, 0.001934, -16.062563
-16.064559, 0.001996, -16.062563
-16.064608, 0.002046, -16.062563
-16.064643, 0.002080, -16.062563
-16.064663, 0.002100, -16.062563
-16.064668, 0.002105, -16.062563
-16.064658, 0.002095, -16.062563
-16.064632, 0.002070, -16.062563
-16.064592, 0.002030, -16.062563
-16.064538, 0.001976, -16.062563
-16.064471, 0.001908, -16.062563
-16.064391, 0.001829, -16.062563
-16.064301, 0.001738, -16.062562
-16.064200, 0.001637, -16.062562
-16.064091, 0.001528, -16.062562
-16.063975, 0.001413, -16.062562
-16.063854, 0.001292, -16.062562
-16.063729, 0.001167, -16.062562
-16.063603, 0.001041, -16.062562
-16.063477, 0.000915, -16.062562
-16.063353, 0.000791, -16.062562
-16.063232, 0.000671, -16.062562
-16.063117, 0.000556, -16.062561
-16.063010, 0.000448, -16.062561
-16.062911, 0.000350, -16.062561
-16.062822, 0.000261, -16.062561
-16.062745, 0.000184, -16.062561
-16.062680, 0.000119, -16.062561
-16.062628, 0.000067, -16.062561
-16.062591, 0.000030, -16.062561
-16.062569, 0.000008, -16.062561
-16.062561, 0.000000, -16.062561
-16.062569, 0.000008, -16.062561
-16.062592, 0.000031, -16.062561
-16.062629, 0.000068, -16.062561
-16.062681, 0.000120, -16.062561
-16.062746, 0.000185, -16.062561
-16.062824, 0.000262, -16.062561
-16.062913, 0.000351, -16.062561
-16.063012, 0.000450, -16.062561
-16.063119, 0.000558, -16.062561
-16.063234, 0.000673, -16.062562
-16.063355, 0.000793, -16.062562
-16.063479, 0.000917, -16.062562
-16.063605, 0.001043, -16.062562
-16.063731, 0.001169, -16.062562
-16.063856, 0.001294, -16.062562
-16.063977, 0.001415, -16.062562
-16.064093, 0.001530, -16.062562
-16.064202, 0.001639, -16.062562
-16.064302, 0.001740, -16.062562
-16.064393, 0.001830, -16.062563
-16.064472, 0.001910, -16.062563
-16.064539, 0.001977, -16.062563
-16.064593, 0.002031, -16.062563
-16.064633, 0.002070, -16.062563
-16.064658, 0.002095, -16.062563
-16.064668, 0.002105, -16.062563
-16.064663, 0.002100, -16.062563
-16.064643, 0.002080, -16.062563
-16.064607, 0.002045, -16.062563
-16.064558, 0.001995, -16.062563
-16.064495, 0.001933, -16.062563
-16.064420, 0.001857, -16.062563
-16.064332, 0.001770, -16.062563
-16.064235, 0.001672, -16.062562
-16.064128, 0.001566, -16.062562
-16.064014, 0.001452, -16.062562
-16.063895, 0.001333, -16.062562
-16.063771, 0.001209, -16.062562
-16.063645, 0.001083, -16.062562
-16.063519, 0.000957, -16.062562
-16.063394, 0.000832, -16.062562
-16.063272, 0.000711, -16.062562
-16.063155, 0.000594, -16.062561
-16.063045, 0.000484, -16.062561
-16.062943, 0.000382, -16.062561
-16.062851, 0.000289, -16.062561
-16.062769, 0.000208, -16.062561
-16.062700, 0.000139, -16.062561
-16.062644, 0.000083, -16.062561
-16.062602, 0.000041, -16.062561
-16.062574, 0.000014, -16.062561
-16.062563, 0.000005, -16.062558
-16.062572, 0.000013, -16.062559
-16.062592, 0.000033, -16.062559
-16.062620, 0.000061, -16.062559
-16.062658, 0.000098, -16.062559
-16.062703, 0.000144, -16.062559
-16.062756, 0.000196, -16.062559
-16.062815, 0.000256, -16.062559
-16.062881, 0.000321, -16.062560
-16.062952, 0.000392, -16.062560
-16.063026, 0.000467, -16.062560
-16.063104, 0.000544, -16.062560
-16.063184, 0.000624, -16.062560
-16.063265, 0.000705, -16.062560
-16.063346, 0.000786, -16.062560
-16.063426, 0.000866, -16.062560
-16.063503, 0.000943, -16.062560
-16.063577, 0.001017, -16.062560
-16.063647, 0.001086, -16.062560
-16.063711, 0.001151, -16.062560
-16.063769, 0.001209, -16.062560
-16.063821, 0.001260, -16.062560
-16.063864, 0.001304, -16.062560
-16.063900, 0.001340, -16.062560
-16.063927, 0.001366, -16.062560
-16.063945, 0.001384, -16.062560
-16.063953, 0.001393, -16.062560
-16.063952, 0.001392, -16.062560
-16.063942, 0.001382, -16.062560
-16.063923, 0.001362, -16.062560
-16.063894, 0.001334, -16.062560
-16.063857, 0.001297, -16.062560
-16.063812, 0.001251, -16.062560
-16.063759, 0.001199, -16.062560
-16.063700, 0.001139, -16.062560
-16.063634, 0.001074, -16.062560
-16.063564, 0.001004, -16.062560
-16.063489, 0.000929, -16.062560
-16.063412, 0.000852, -16.062560
-16.063332, 0.000772, -16.062560
-16.063251, 0.000691, -16.062560
-16.063170, 0.000611, -16.062560
-16.063091, 0.000531, -16.062560
-16.063014, 0.000454, -16.062560
-16.062940, 0.000380, -16.062560
-16.062870, 0.000311, -16.062560
-16.062806, 0.000247, -16.062559
-16.062748, 0.000189, -16.062559
-16.062697, 0.000137, -16.062559
-16.062653, 0.000094, -16.062559
-16.062618, 0.000058, -16.062559
-16.062591, 0.000031, -16.062559
-16.062573, 0.000014, -16.062559
-16.062564, 0.000005, -16.062559
-16.062565, 0.000006, -16.062559
-16.062576, 0.000016, -16.062559
-16.062595, 0.000036, -16.062559
-16.062623, 0.000064, -16.062559
-16.062660, 0.000101, -16.062559
-16.062705, 0.000146, -16.062559
-16.062758, 0.000198, -16.062559
-16.062817, 0.000258, -16.062559
-16.062882, 0.000323, -16.062560
-16.062952, 0.000393, -16.062560
-16.063027, 0.000467, -16.062560
-16.063104, 0.000544, -16.062560
-16.063184, 0.000624, -16.062560
-16.063264, 0.000704, -16.062560
-16.063344, 0.000785, -16.062560
-16.063424, 0.000864, -16.062560
-16.063500, 0.000940, -16.062560
-16.063574, 0.001014, -16.062560
-16.063643, 0.001083, -16.062560
-16.063707, 0.001147, -16.062560
-16.063765, 0.001205, -16.062560
-16.063816, 0.001256, -16.062560
-16.063860, 0.001299, -16.062560
-16.063895, 0.001335, -16.062560
-16.063922, 0.001361, -16.062560
-16.063940, 0.001379, -16.062560
-16.063948, 0.001388, -16.062560
-16.063947, 0.001387, -16.062560
-16.063937, 0.001377, -16.062560
-16.063918, 0.001357, -16.062560
-16.063890, 0.001329, -16.062560
-16.063853, 0.001293, -16.062560
-16.063808, 0.001248, -16.062560
-16.063756, 0.001196, -16.062560
-16.063697, 0.001137, -16.062560
-16.063632, 0.001072, -16.062560
-16.063563, 0.001002, -16.062560
-16.063489, 0.000929, -16.062560
-16.063412, 0.000852, -16.062560
-16.063333, 0.000773, -16.062560
-16.063253, 0.000693, -16.062560
-16.063173, 0.000613, -16.062560
-16.063094, 0.000534, -16.062560
-16.063017, 0.000458, -16.062560
-16.062944, 0.000385, -16.062560
-16.062875, 0.000316, -16.062560
-16.062815, 0.000254, -16.062561
-16.062761, 0.000200, -16.062561
-16.062714, 0.000153, -16.062561
-16.062674, 0.000113, -16.062561
-16.062642, 0.000080, -16.062561
-16.062622, 0.000075, -16.062547
-16.062645, 0.000098, -16.062547
-16.062675, 0.000128, -16.062547
-16.062713, 0.000166, -16.062547
-16.062763, 0.000214, -16.062548
-16.062825, 0.000277, -16.062548
-16.062900, 0.000351, -16.062548
-16.062984, 0.000435, -16.062549
-16.063077, 0.000528, -16.062549
-16.063178, 0.000629, -16.062549
-16.063285, 0.000736, -16.062549
-16.063397, 0.000848, -16.062549
-16.063512, 0.000963, -16.062549
-16.063629, 0.001080, -16.062549
-16.063746, 0.001196, -16.062549
-16.063860, 0.001311, -16.062549
-16.063972, 0.001423, -16.062549
-16.064079, 0.001529, -16.062549
-16.064179, 0.001629, -16.062550
-16.064271, 0.001721, -16.062550
-16.064354, 0.001804, -16.062550
-16.064426, 0.001876, -16.062550
-16.064487, 0.001937, -16.062550
-16.064535, 0.001985, -16.062550
-16.064570, 0.002020, -16.062550
-16.064591, 0.002041, -16.062550
-16.064598, 0.002048, -16.062550
-16.064591, 0.002041, -16.062550
-16.064570, 0.002020, -16.062550
-16.064535, 0.001985, -16.062550
-16.064486, 0.001936, -16.062550
-16.064425, 0.001875, -16.062550
-16.064351, 0.001801, -16.062550
-16.064267, 0.001717, -16.062550
-16.064172, 0.001623, -16.062550
-16.064070, 0.001520, -16.062550
-16.063960, 0.001411, -16.062549
-16.063845, 0.001296, -16.062549
-16.063727, 0.001177, -16.062549
-16.063606, 0.001057, -16.062549
-16.063485, 0.000936, -16.062549
-16.063366, 0.000817, -16.062549
-16.063250, 0.000701, -16.062549
-16.063139, 0.000590, -16.062549
-16.063035, 0.000486, -16.062549
-16.062939, 0.000390, -16.062548
-16.062852, 0.000304, -16.062548
-16.062777, 0.000228, -16.062548
-16.062713, 0.000165, -16.062548
-16.062663, 0.000115, -16.062548
-16.062626, 0.000078, -16.062548
-16.062604, 0.000056, -16.062548
-16.062597, 0.000048, -16.062548
-16.062604, 0.000056, -16.062548
-16.062626, 0.000078, -16.062548
-16.062662, 0.000114, -16.062548
-16.062713, 0.000165, -16.062548
-16.062776, 0.000228, -16.062548
-16.062852, 0.000304, -16.062548
-16.062939, 0.000391, -16.062548
-16.063036, 0.000488, -16.062549
-16.063142, 0.000593, -16.062549
-16.063254, 0.000705, -16.062549
-16.063371, 0.000822, -16.062549
-16.063492, 0.000943, -16.062549
-16.063614, 0.001065, -16.062549
-16.063737, 0.001188, -16.062549
-16.063857, 0.001308, -16.062549
-16.063974, 0.001425, -16.062549
-16.064085, 0.001536, -16.062550
-16.064190, 0.001640, -16.062550
-16.064285, 0.001735, -16.062550
-16.064371, 0.001821, -16.062550
-16.064445, 0.001895, -16.062550
-16.064507, 0.001957, -16.062550
-16.064555, 0.002005, -16.062550
-16.064590, 0.002040, -16.062550
-16.064610, 0.002060, -16.062550
-16.064616, 0.002066, -16.062550
-16.064607, 0.002057, -16.062550
-16.064583, 0.002033, -16.062550
-16.064545, 0.001995, -16.062550
-16.064494, 0.001944, -16.062550
-16.064430, 0.001880, -16.062550
-16.064354, 0.001804, -16.062550
-16.064267, 0.001717, -16.062550
-16.064171, 0.001621, -16.062550
-16.064067, 0.001517, -16.062549
-16.063956, 0.001407, -16.062549
-16.063841, 0.001292, -16.062549
-16.063722, 0.001173, -16.062549
-16.063603, 0.001054, -16.062549
-16.063483, 0.000934, -16.062549
-16.063366, 0.000817, -16.062549
-16.063253, 0.000704, -16.062549
-16.063144, 0.000596, -16.062549
-16.063043, 0.000495, -16.062549
-16.062950, 0.000402, -16.062548
-16.062894, 0.000344, -16.062550
-16.062886, 0.000328, -16.062558
-16.062883, 0.000325, -16.062558
-16.062885, 0.000327, -16.062558
-16.062891, 0.000333, -16.062558
-16.062902, 0.000344, -16.062558
-16.062917, 0.000359, -16.062558
-16.062948, 0.000392, -16.062556
-16.062998, 0.000442, -16.062556
-16.063052, 0.000496, -16.062556
-16.063108, 0.000552, -16.062556
-16.063166, 0.000610, -16.062556
-16.063226, 0.000669, -16.062557
-16.063290, 0.000734, -16.062556
-16.063363, 0.000807, -16.062556
-16.063439, 0.000883, -16.062556
-16.063518, 0.000962, -16.062556
-16.063599, 0.001043, -16.062556
-16.063679, 0.001123, -16.062556
-16.063759, 0.001202, -16.062556
-16.063836, 0.001280, -16.062556
-16.063910, 0.001353, -16.062556
-16.063979, 0.001422, -16.062557
-16.064043, 0.001486, -16.062557
-16.064100, 0.001543, -16.062557
-16.064150, 0.001593, -16.062557
-16.064192, 0.001635, -16.062557
-16.064225, 0.001669, -16.062557
-16.064250, 0.001693, -16.062557
-16.064265, 0.001708, -16.062557
-16.064270, 0.001714, -16.062557
-16.064266, 0.001709, -16.062557
-16.064252, 0.001696, -16.062557
-16.064229, 0.001672, -16.062557
-16.064197, 0.001640, -16.062557
-16.064156, 0.001600, -16.062557
-16.064108, 0.001551, -16.062557
-16.064052, 0.001495, -16.062557
-16.063990, 0.001433, -16.062557
-16.063922, 0.001365, -16.062556
-16.063850, 0.001293, -16.062556
-16.063774, 0.001218, -16.062556
-16.063696, 0.001140, -16.062556
-16.063617, 0.001061, -16.062556
-16.063538, 0.000982, -16.062556
-16.063460, 0.000904, -16.062556
-16.063385, 0.000829, -16.062556
-16.063312, 0.000756, -16.062556
-16.063244, 0.000688, -16.062556
-16.063182, 0.000626, -16.062556
-16.063125, 0.000570, -16.062556
-16.063076, 0.000520, -16.062556
-16.063035, 0.000479, -16.062556
-16.063002, 0.000446, -16.062556
-16.062977, 0.000422, -16.062556
-16.062962, 0.000407, -16.062556
-16.062957, 0.000401, -16.062556
-16.062961, 0.000405, -16.062556
-16.062974, 0.000418, -16.062556
-16.062997, 0.000441, -16.062556
-16.063028, 0.000473, -16.062556
-16.063068, 0.000512, -16.062556
-16.063116, 0.000560, -16.062556
-16.063171, 0.000615, -16.062556
-16.063233, 0.000677, -16.062556
-16.063300, 0.000744, -16.062556
-16.063372, 0.000816, -16.062556
-16.063447, 0.000891, -16.062556
-16.063524, 0.000968, -16.062556
-16.063603, 0.001047, -16.062556
-16.063683, 0.001126, -16.062556
-16.063761, 0.001205, -16.062556
-16.063837, 0.001281, -16.062556
-16.063910, 0.001354, -16.062556
-16.063979, 0.001422, -16.062557
-16.064042, 0.001486, -16.062557
-16.064100, 0.001543, -16.062557
-16.064150, 0.001593, -16.062557
-16.064193, 0.001636, -16.062557
-16.064227, 0.001670, -16.062557
-16.064252, 0.001696, -16.062557
-16.064269, 0.001712, -16.062557
-16.064275, 0.001718, -16.062557
-16.064272, 0.001715, -16.062557
-16.064260, 0.001703, -16.062557
-16.064238, 0.001681, -16.062557
-16.064206, 0.001650, -16.062557
-16.064166, 0.001610, -16.062557
-16.064118, 0.001562, -16.062557
-16.064063, 0.001506, -16.062557
-16.064000, 0.001444, -16.062557
-16.063932, 0.001376, -16.062557
-16.063859, 0.001303, -16.062556
-16.063783, 0.001226, -16.062556
-16.063703, 0.001147, -16.062556
-16.063622, 0.001066, -16.062556
-16.063556, 0.001023, -16.062533
-16.063548, 0.001015, -16.062533
-16.063536, 0.001003, -16.062533
-16.063519, 0.000986, -16.062533
-16.063498, 0.000964, -16.062533
-16.063472, 0.000939, -16.062533
-16.063443, 0.000910, -16.062533
-16.063411, 0.000878, -16.062533
-16.063376, 0.000843, -16.062533
-16.063379, 0.000829, -16.062550
-16.063385, 0.000834, -16.062550
-16.063400, 0.000854, -16.062546
-16.063433, 0.000888, -16.062546
-16.063465, 0.000919, -16.062546
-16.063492, 0.000947, -16.062546
-16.063517, 0.000971, -16.062546
-16.063537, 0.000991, -16.062546
-16.063553, 0.001007, -16.062546
-16.063565, 0.001019, -16.062546
-16.063573, 0.001027, -16.062546
-16.063581, 0.001063, -16.062518
-16.063651, 0.001133, -16.062518
-16.063719, 0.001201, -16.062518
-16.063786, 0.001268, -16.062518
-16.063850, 0.001332, -16.062518
-16.063911, 0.001392, -16.062518
-16.063966, 0.001448, -16.062518
-16.064017, 0.001498, -16.062518
-16.064061, 0.001542, -16.062519
-16.064098, 0.001580, -16.062519
-16.064128, 0.001609, -16.062519
-16.064150, 0.001631, -16.062519
-16.064163, 0.001645, -16.062519
-16.064168, 0.001650, -16.062519
-16.064165, 0.001646, -16.062519
-16.064152, 0.001634, -16.062519
-16.064132, 0.001613, -16.062519
-16.064103, 0.001584, -16.062519
-16.064067, 0.001548, -16.062519
-16.064023, 0.001504, -16.062518
-16.063973, 0.001454, -16.062518
-16.063917, 0.001398, -16.062518
-16.063856, 0.001338, -16.062518
-16.063791, 0.001273, -16.062518
-16.063723, 0.001205, -16.062518
-16.063653, 0.001135, -16.062518
-16.063582, 0.001064, -16.062518
-16.063511, 0.000993, -16.062518
-16.063442, 0.000924, -16.062518
-16.063374, 0.000857, -16.062518
-16.063310, 0.000793, -16.062518
-16.063251, 0.000733, -16.062518
-16.063196, 0.000678, -16.062518
-16.063148, 0.000630, -16.062518
-16.063106, 0.000588, -16.062518
-16.063072, 0.000554, -16.062518
-16.063045, 0.000528, -16.062518
-16.063027, 0.000509, -16.062518
-16.063017, 0.000500, -16.062518
-16.063017, 0.000499, -16.062518
-16.063024, 0.000507, -16.062518
-16.063041, 0.000523, -16.062518
-16.063066, 0.000548, -16.062518
-16.063098, 0.000581, -16.062518
-16.063139, 0.000621, -16.062518
-16.063186, 0.000668, -16.062518
-16.063239, 0.000721, -16.062518
-16.063297, 0.000779, -16.062518
-16.063360, 0.000842, -16.062518
-16.063426, 0.000908, -16.062518
-16.063494, 0.000976, -16.062518
-16.063564, 0.001046, -16.062518
-16.063634, 0.001116, -16.062518
-16.063703, 0.001185, -16.062518
-16.063771, 0.001253, -16.062518
-16.063836, 0.001317, -16.062518
-16.063897, 0.001378, -16.062518
-16.063953, 0.001434, -16.062518
-16.064004, 0.001485, -16.062518
-16.064048, 0.001530, -16.062519
-16.064086, 0.001567, -16.062519
-16.064116, 0.001597, -16.062519
-16.064138, 0.001619, -16.062519
-16.064152, 0.001634, -16.062519
-16.064158, 0.001639, -16.062519
-16.064155, 0.001637, -16.062519
-16.064144, 0.001625, -16.062519
-16.064125, 0.001606, -16.062519
-16.064098, 0.001579, -16.062519
-16.064063, 0.001544, -16.062519
-16.064021, 0.001503, -16.062518
-16.063974, 0.001455, -16.062518
-16.063920, 0.001402, -16.062518
-16.063862, 0.001344, -16.062518
-16.063800, 0.001282, -16.062518
-16.063735, 0.001217, -16.062518
-16.063669, 0.001150, -16.062518
-16.063601, 0.001083, -16.062518
-16.063533, 0.001015, -16.062518
-16.063506, 0.000969, -16.062537
-16.063479, 0.000943, -16.062536
-16.063449, 0.000913, -16.062536
-16.063416, 0.000880, -16.062536
-16.063380, 0.000844, -16.062536
-16.063343, 0.000806, -16.062536
-16.063304, 0.000767, -16.062536
-16.063263, 0.000727, -16.062536
-16.063222, 0.000686, -16.062536
-16.063210, 0.000660, -16.062550
-16.063198, 0.000649, -16.062550
-16.063206, 0.000657, -16.062548
-16.063234, 0.000686, -16.062548
-16.063262, 0.000714, -16.062548
-16.063290, 0.000742, -16.062548
-16.063317, 0.000769, -16.062548
-16.063343, 0.000794, -16.062548
-16.063384, 0.000859, -16.062525
-16.063491, 0.000966, -16.062525
-16.063599, 0.001074, -16.062525
-16.063707, 0.001182, -16.062526
-16.063813, 0.001288, -16.062526
-16.063916, 0.001390, -16.062526
-16.064014, 0.001489, -16.062526
-16.064106, 0.001580, -16.062526
-16.064191, 0.001665, -16.062526
-16.064267, 0.001741, -16.062526
-16.064333, 0.001807, -16.062526
-16.064388, 0.001862, -16.062526
-16.064432, 0.001906, -16.062526
-16.064464, 0.001938, -16.062526
-16.064483, 0.001957, -16.062526
-16.064490, 0.001963, -16.062526
-16.064483, 0.001957, -16.062526
-16.064464, 0.001938, -16.062526
-16.064433, 0.001906, -16.062526
-16.064389, 0.001863, -16.062526
-16.064334, 0.001808, -16.062526
-16.064269, 0.001742, -16.062526
-16.064193, 0.001667, -16.062526
-16.064110, 0.001584, -16.062526
-16.064019, 0.001493, -16.062526
-16.063922, 0.001396, -16.062526
-16.063821, 0.001295, -16.062526
-16.063716, 0.001190, -16.062526
-16.063610, 0.001084, -16.062525
-16.063503, 0.000978, -16.062525
-16.063398, 0.000873, -16.062525
-16.063296, 0.000771, -16.062525
-16.063198, 0.000673, -16.062525
-16.063106, 0.000581, -16.062525
-16.063021, 0.000496, -16.062525
-16.062944, 0.000419, -16.062525
-16.062877, 0.000352, -16.062525
-16.062820, 0.000295, -16.062525
-16.062774, 0.000249, -16.062525
-16.062740, 0.000215, -16.062525
-16.062718, 0.000194, -16.062525
-16.062709, 0.000184, -16.062525
-16.062713, 0.000188, -16.062525
-16.062729, 0.000204, -16.062525
-16.062758, 0.000233, -16.062525
-16.062799, 0.000274, -16.062525
-16.062851, 0.000326, -16.062525
-16.062914, 0.000389, -16.062525
-16.062987, 0.000462, -16.062525
-16.063069, 0.000544, -16.062525
-16.063159, 0.000633, -16.062525
-16.063254, 0.000729, -16.062525
-16.063355, 0.000830, -16.062525
-16.063460, 0.000934, -16.062525
-16.063566, 0.001041, -16.062525
-16.063673, 0.001147, -16.062526
-16.063779, 0.001253, -16.062526
-16.063882, 0.001356, -16.062526
-16.063981, 0.001456, -16.062526
-16.064075, 0.001549, -16.062526
-16.064162, 0.001636, -16.062526
-16.064241, 0.001715, -16.062526
-16.064310, 0.001784, -16.062526
-16.064370, 0.001843, -16.062526
-16.064418, 0.001891, -16.062526
-16.064454, 0.001928, -16.062526
-16.064478, 0.001951, -16.062526
-16.064488, 0.001962, -16.062526
-16.064486, 0.001960, -16.062526
-16.064471, 0.001945, -16.062526
-16.064444, 0.001917, -16.062526
-16.064404, 0.001877, -16.062526
-16.064352, 0.001826, -16.062526
-16.064289, 0.001763, -16.062526
-16.064216, 0.001690, -16.062526
-16.064134, 0.001608, -16.062526
-16.064044, 0.001518, -16.062526
-16.063947, 0.001422, -16.062526
-16.063846, 0.001320, -16.062526
-16.063740, 0.001215, -16.062526
-16.063633, 0.001107, -16.062526
-16.063525, 0.000999, -16.062525
-16.063418, 0.000893, -16.062525
-16.063313, 0.000788, -16.062525
-16.063213, 0.000688, -16.062525
-16.063118, 0.000593, -16.062525
-16.063031, 0.000506, -16.062525
-16.062951, 0.000426, -16.062525
-16.062881, 0.000356, -16.062525
-16.062821, 0.000297, -16.062525
-16.062773, 0.000255, -16.062518
-16.062746, 0.000228, -16.062518
-16.062725, 0.000206, -16.062518
-16.062710, 0.000192, -16.062518
-16.062761, 0.000215, -16.062547
-16.062822, 0.000275, -16.062547
-16.062887, 0.000341, -16.062547
-16.062957, 0.000411, -16.062547
-16.063031, 0.000484, -16.062547
-16.063107, 0.000560, -16.062547
-16.063185, 0.000638, -16.062547
-16.063262, 0.000715, -16.062547
-16.063339, 0.000792, -16.062547
-16.063415, 0.000867, -16.062547
-16.063487, 0.000940, -16.062547
-16.063556, 0.001008, -16.062547
-16.063620, 0.001072, -16.062547
-16.063678, 0.001131, -16.062547
-16.063730, 0.001183, -16.062547
-16.063775, 0.001228, -16.062547
-16.063812, 0.001265, -16.062548
-16.063842, 0.001294, -16.062548
-16.063862, 0.001315, -16.062548
-16.063874, 0.001327, -16.062548
-16.063878, 0.001330, -16.062548
-16.063872, 0.001324, -16.062548
-16.063857, 0.001310, -16.062548
-16.063834, 0.001287, -16.062548
-16.063803, 0.001256, -16.062547
-16.063764, 0.001217, -16.062547
-16.063718, 0.001171, -16.062547
-16.063665, 0.001118, -16.062547
-16.063607, 0.001059, -16.062547
-16.063543, 0.000996, -16.062547
-16.063475, 0.000928, -16.062547
-16.063404, 0.000857, -16.062547
-16.063331, 0.000784, -16.062547
-16.063256, 0.000709, -16.062547
-16.063181, 0.000634, -16.062547
-16.063107, 0.000560, -16.062547
-16.063034, 0.000487, -16.062547
-16.062963, 0.000417, -16.062547
-16.062897, 0.000350, -16.062547
-16.062834, 0.000288, -16.062547
-16.062777, 0.000230, -16.062547
-16.062726, 0.000179, -16.062547
-16.062681, 0.000134, -16.062547
-16.062643, 0.000097, -16.062547
-16.062613, 0.000067, -16.062547
-16.062591, 0.000045, -16.062546
-16.062577, 0.000031, -16.062546
-16.062572, 0.000026, -16.062546
-16.062575, 0.000029, -16.062546
-16.062587, 0.000040, -16.062546
-16.062607, 0.000060, -16.062546
-16.062635, 0.000088, -16.062547
-16.062670, 0.000124, -16.062547
-16.062713, 0.000167, -16.062547
-16.062763, 0.000216, -16.062547
-16.062818, 0.000271, -16.062547
-16.062879, 0.000332, -16.062547
-16.062944, 0.000397, -16.062547
-16.063013, 0.000466, -16.062547
-16.063085, 0.000538, -16.062547
